_dbt_source_relation,ss_id,prev_ss_id,organization_id,connector_type,asset_type,asset_id,import_time,asset_hostname,asset_operating_systems,asset_ipv4,asset_device_type,vuln_cves,vuln_cvss3_base_score,vuln_cvss_base_score,vuln_description,vuln_exploit_available,vuln_risk_factor,vuln_name,vuln_port,vuln_id,vuln_remediation,vuln_severity,finding_priority,severity_modification_type,first_seen_at,last_seen_at,finding_state,asset_operating_system_version,asset_fqdn,finding_url,location_url,vuln_labels
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:695ab4ec-b2d0-5bcf-b1aa-0fc736278cab:wiz_issue:64e0ea82-c70a-430f-8146-192bdd6d1279,64e0ea82-c70a-430f-8146-192bdd6d1279:64e0ea82-c70a-430f-8146-192bdd6d1279,demo_env,wiz,virtualMachine,64e0ea82-c70a-430f-8146-192bdd6d1279,2023-05-12 10:01:38.955145,null,Windows,"172.31.28.140,3.90.162.222",virtualMachine,"[""CVE-2023-21536""]",4.7,null,"Windows file `\Windows\System32\ntoskrnl.exe` version `10.0.17763.2803` on a machine running `Windows Server 2019` is vulnerable to `CVE-2023-21536`, which exists in versions `< 10.0.17763.3887`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-21536) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5026362 (OS Build 17763.4377)`.",null,null,Windows Server 2019,null,64e0ea82-c70a-430f-8146-192bdd6d1279,KB5026362 (OS Build 17763.4377),high,P1,null,2023-01-18 12:06:35.20384,2023-05-11 13:03:59,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'695ab4ec-b2d0-5bcf-b1aa-0fc736278cab*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:2ee6c3fa-1c9a-5c81-b7cd-d5a007fad962:wiz_issue:14a3c0b6-04e6-4550-94db-bd3e98386bfc,14a3c0b6-04e6-4550-94db-bd3e98386bfc:14a3c0b6-04e6-4550-94db-bd3e98386bfc,demo_env,wiz,virtualMachine,14a3c0b6-04e6-4550-94db-bd3e98386bfc,2023-05-12 10:01:38.955145,null,Windows,"172.31.28.140,3.90.162.222",virtualMachine,"[""CVE-2023-21537""]",7.8,null,"Windows file `\Windows\System32\ntoskrnl.exe` version `10.0.17763.2803` on a machine running `Windows Server 2019` is vulnerable to `CVE-2023-21537`, which exists in versions `< 10.0.17763.3887`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-21537) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5026362 (OS Build 17763.4377)`.",null,null,Windows Server 2019,null,14a3c0b6-04e6-4550-94db-bd3e98386bfc,KB5026362 (OS Build 17763.4377),high,P1,null,2023-01-18 12:06:34.359494,2023-05-11 13:03:59,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'2ee6c3fa-1c9a-5c81-b7cd-d5a007fad962*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:f73086d4-a186-5d26-96c6-18d1cff68eb7:wiz_issue:14a3c0b6-04e6-4550-94db-bd3e98386bfc,14a3c0b6-04e6-4550-94db-bd3e98386bfc:14a3c0b6-04e6-4550-94db-bd3e98386bfc,demo_env,wiz,virtualMachine,14a3c0b6-04e6-4550-94db-bd3e98386bfc,2023-05-12 10:01:38.955145,null,Windows,"172.31.28.140,3.90.162.222",virtualMachine,"[""CVE-2022-23270""]",8.1,null,"Windows file `\Windows\System32\drivers\raspptp.sys` version `10.0.17763.2686` on a machine running `Windows Server 2019` is vulnerable to `CVE-2022-23270`, which exists in versions `< 10.0.17763.2928`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2022-23270) with vendor severity: `Critical`.nnThe vulnerability can be remediated by installing `KB5026362 (OS Build 17763.4377)`.",null,null,Windows Server 2019,null,14a3c0b6-04e6-4550-94db-bd3e98386bfc,KB5026362 (OS Build 17763.4377),high,P1,null,2022-05-15 12:31:10.514322,2023-05-11 13:03:57,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'f73086d4-a186-5d26-96c6-18d1cff68eb7*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:f6386d0c-d56b-5bd3-9d73-4f8758d99167:wiz_issue:fb7a16e5-81cb-4e06-a795-bae5613247e2,fb7a16e5-81cb-4e06-a795-bae5613247e2:fb7a16e5-81cb-4e06-a795-bae5613247e2,demo_env,wiz,virtualMachine,fb7a16e5-81cb-4e06-a795-bae5613247e2,2023-05-12 10:01:38.955145,null,Windows,"172.31.28.140,3.90.162.222",virtualMachine,"[""CVE-2022-26925""]",5.9,null,"Windows file `\Windows\System32\lsasrv.dll` version `10.0.17763.2746` on a machine running `Windows Server 2019` is vulnerable to `CVE-2022-26925`, which exists in versions `< 10.0.17763.2867`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2022-26925) with vendor severity: `High`.nnThis vulnerability has a known exploit available. Source: [CISA Known Exploited Vulnerabilities Catalog](https://www.cisa.gov/known-exploited-vulnerabilities-catalog).nnThe vulnerability can be remediated by installing `KB5026362 (OS Build 17763.4377)`.",null,null,Windows Server 2019,null,fb7a16e5-81cb-4e06-a795-bae5613247e2,KB5026362 (OS Build 17763.4377),low,P3,null,2022-05-15 12:31:10.556214,2023-05-11 13:04:00,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'f6386d0c-d56b-5bd3-9d73-4f8758d99167*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:2e1cd88e-6c45-5a3e-b58f-57f57c5643f2:wiz_issue:64e0ea82-c70a-430f-8146-192bdd6d1279,64e0ea82-c70a-430f-8146-192bdd6d1279:64e0ea82-c70a-430f-8146-192bdd6d1279,demo_env,wiz,virtualMachine,64e0ea82-c70a-430f-8146-192bdd6d1279,2023-05-12 10:01:38.955145,null,Windows,"172.31.28.140,3.90.162.222",virtualMachine,"[""CVE-2022-26939""]",7,null,"Windows file `\Windows\System32\windows.storage.dll` version `10.0.17763.2746` on a machine running `Windows Server 2019` is vulnerable to `CVE-2022-26939`, which exists in versions `< 10.0.17763.2928`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2022-26939) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5026362 (OS Build 17763.4377)`.",null,null,Windows Server 2019,null,64e0ea82-c70a-430f-8146-192bdd6d1279,KB5026362 (OS Build 17763.4377),high,P1,null,2022-05-15 12:31:10.510543,2023-05-11 13:04:00,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'2e1cd88e-6c45-5a3e-b58f-57f57c5643f2*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:c5c06996-6030-57f8-879f-5b8475884934:wiz_issue:64e0ea82-c70a-430f-8146-192bdd6d1279,64e0ea82-c70a-430f-8146-192bdd6d1279:64e0ea82-c70a-430f-8146-192bdd6d1279,demo_env,wiz,virtualMachine,64e0ea82-c70a-430f-8146-192bdd6d1279,2023-04-17 19:19:45.677868,null,Windows,"172.31.28.140,3.90.162.222",virtualMachine,"[""CVE-2023-24929""]",8.8,null,"The machine is running `Windows Server 2019`, and found vulnerable to `CVE-2023-24929`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-24929) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5025229 (OS Build 17763.4252)`.",null,null,Windows Server 2019,null,64e0ea82-c70a-430f-8146-192bdd6d1279,KB5025229 (OS Build 17763.4252),high,P1,null,2023-04-12 18:49:27.828835,2023-04-17 08:46:44,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'9659a8df-2b4e-522f-b212-0ab889db0803))))))~where~(_vertexID~(EQUALS~(~'c5c06996-6030-57f8-879f-5b8475884934))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:6323afe9-37c5-5185-b862-446a03333fc4:wiz_issue:6d622eb1-27f3-4918-9092-46017bb6da5e,6d622eb1-27f3-4918-9092-46017bb6da5e:6d622eb1-27f3-4918-9092-46017bb6da5e,demo_env,wiz,virtualMachine,6d622eb1-27f3-4918-9092-46017bb6da5e,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2021-20271""]",7,null,"The package `rpm-build` version `4.11.3-40.el7` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2021-20271`, which exists in versions `< 0:4.11.3-48.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:4785) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2021-20271) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `4.11.3-48.el7_9` or higher, using `yum update rpm-build`.",null,null,rpm-build,null,6d622eb1-27f3-4918-9092-46017bb6da5e,yum update rpm-build,medium,P2,null,2023-03-22 15:58:42.339548,2023-04-19 15:36:29,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'6323afe9-37c5-5185-b862-446a03333fc4))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:58b1fbb0-b2bb-59d3-957b-02ac175e9dee:wiz_issue:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,84fcc58a-106c-46ad-ae07-12dfc8a3efe0:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,demo_env,wiz,virtualMachine,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2022-4254""]",8.8,null,"The package `libipa_hbac` version `1.16.4-21.el7` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2022-4254`, which exists in versions `< 0:1.16.5-10.el7_9.15`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2023:0403) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-4254) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1.16.5-10.el7_9.15` or higher, using `yum update libipa_hbac`.",null,null,libipa_hbac,null,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,yum update libipa_hbac,medium,P2,null,2023-03-22 15:58:43.708283,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'58b1fbb0-b2bb-59d3-957b-02ac175e9dee))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:fd8a512a-559a-50f3-a49f-1f1d66826405:wiz_issue:635d2120-914c-406c-b651-49ba00412c0c,635d2120-914c-406c-b651-49ba00412c0c:635d2120-914c-406c-b651-49ba00412c0c,demo_env,wiz,virtualMachine,635d2120-914c-406c-b651-49ba00412c0c,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-1886""]",7.8,null,"The package `vim-data` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-1886`, which exists in versions `< 2:8.2.5172-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1829.html) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-1886) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:8.2.5172-1.amzn2.0.1` or higher, using `yum update vim-data`.",null,null,vim-data,null,635d2120-914c-406c-b651-49ba00412c0c,yum update vim-data,low,P3,null,2022-09-22 08:27:08.995804,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'fd8a512a-559a-50f3-a49f-1f1d66826405))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:c7e82418-e33f-558d-a6b2-1b19fcdeb8ec:wiz_issue:635d2120-914c-406c-b651-49ba00412c0c,635d2120-914c-406c-b651-49ba00412c0c:635d2120-914c-406c-b651-49ba00412c0c,demo_env,wiz,virtualMachine,635d2120-914c-406c-b651-49ba00412c0c,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-2257""]",7.8,null,"The package `vim-enhanced` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-2257`, which exists in versions `< 2:9.0.475-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1868.html) with vendor severity: `Low` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2257) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:9.0.475-1.amzn2.0.1` or higher, using `yum update vim-enhanced`.",null,null,vim-enhanced,null,635d2120-914c-406c-b651-49ba00412c0c,yum update vim-enhanced,low,P3,null,2022-10-24 22:39:28.306335,2023-04-19 15:35:39,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'c7e82418-e33f-558d-a6b2-1b19fcdeb8ec))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:c250987c-39ca-5cbe-ae1d-a6d302634095:wiz_issue:1ae6933d-4abb-476e-a951-8283c45b421f,1ae6933d-4abb-476e-a951-8283c45b421f:1ae6933d-4abb-476e-a951-8283c45b421f,demo_env,wiz,virtualMachine,1ae6933d-4abb-476e-a951-8283c45b421f,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-25656""]",4.1,null,"The package `kernel` version `3.10.0-1160.6.1.el7` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-25656`, which exists in versions `>= 3.0.0 && < 0:3.10.0-1160.21.1.el7`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0856) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-25656) severity: `Medium`).nnThe vulnerability can be remediated by updating the package to version `3.10.0-1160.21.1.el7` or higher, using `yum update kernel`.",null,null,kernel,null,1ae6933d-4abb-476e-a951-8283c45b421f,yum update kernel,medium,P2,null,2023-03-22 15:58:43.617844,2023-04-19 15:36:31,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'c250987c-39ca-5cbe-ae1d-a6d302634095))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:31f7865a-cb0f-5ec1-8915-0ecc43495f75:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-2264""]",7.8,null,"The package `vim-common` version `2:8.2.4857-1.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-2264`, which exists in versions `< 2:9.0.475-1.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1868.html) with vendor severity: `Low` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-2264) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `2:9.0.475-1.amzn2.0.1` or higher, using `yum update vim-common`.",null,null,vim-common,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update vim-common,medium,P2,null,2022-10-24 22:39:27.207928,2023-04-19 15:35:39,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'31f7865a-cb0f-5ec1-8915-0ecc43495f75))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:f4dbdc38-b4ac-5a13-94cd-bb36c27a3d01:wiz_issue:692ab2a4-3961-4b89-9554-1af4e2626ca6,692ab2a4-3961-4b89-9554-1af4e2626ca6:692ab2a4-3961-4b89-9554-1af4e2626ca6,demo_env,wiz,virtualMachine,692ab2a4-3961-4b89-9554-1af4e2626ca6,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2022-4254""]",8.8,null,"The package `python-sssdconfig` version `1.16.4-21.el7` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2022-4254`, which exists in versions `< 0:1.16.5-10.el7_9.15`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2023:0403) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-4254) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1.16.5-10.el7_9.15` or higher, using `yum update python-sssdconfig`.",null,null,python-sssdconfig,null,692ab2a4-3961-4b89-9554-1af4e2626ca6,yum update python-sssdconfig,low,P3,null,2023-03-22 15:58:44.439393,2023-04-19 15:36:29,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'f4dbdc38-b4ac-5a13-94cd-bb36c27a3d01))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:5aafca9b-7b30-5623-9e4d-2dc591cabfcd:wiz_issue:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,84fcc58a-106c-46ad-ae07-12dfc8a3efe0:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,demo_env,wiz,virtualMachine,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2022-38023""]",8.1,null,"The package `libwbclient` version `4.10.16-9.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2022-38023`, which exists in versions `< 0:4.10.16-24.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2023:1090) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-38023) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `4.10.16-24.el7_9` or higher, using `yum update libwbclient`.",null,null,libwbclient,null,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,yum update libwbclient,medium,P2,null,2023-03-22 15:58:44.562675,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'5aafca9b-7b30-5623-9e4d-2dc591cabfcd))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:cc7c7df1-797b-5a81-9c7d-63f57f8f5ad1:wiz_issue:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,84fcc58a-106c-46ad-ae07-12dfc8a3efe0:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,demo_env,wiz,virtualMachine,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2022-4254""]",8.8,null,"The package `sssd-ad` version `1.16.4-21.el7` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2022-4254`, which exists in versions `< 0:1.16.5-10.el7_9.15`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2023:0403) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-4254) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1.16.5-10.el7_9.15` or higher, using `yum update sssd-ad`.",null,null,sssd-ad,null,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,yum update sssd-ad,medium,P2,null,2023-03-22 15:58:43.454538,2023-04-19 15:36:29,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'cc7c7df1-797b-5a81-9c7d-63f57f8f5ad1))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:3a8fac7c-5971-5c75-9f55-8a7dc6cac7f3:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-43551""]",7.5,null,"The package `curl` version `7.79.1-2.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-43551`, which exists in versions `< 7.87.0-2.amzn2.0.1`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2023-1924.html) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-43551) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `7.87.0-2.amzn2.0.1` or higher, using `yum update curl`.",null,null,curl,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update curl,medium,P2,null,2023-02-08 11:19:04.698292,2023-04-19 15:35:39,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'3a8fac7c-5971-5c75-9f55-8a7dc6cac7f3))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:05715b97-b854-58ef-8e79-a019c8717c8e:wiz_issue:3b9a81dd-97c1-4026-b630-3302728ea0ff,3b9a81dd-97c1-4026-b630-3302728ea0ff:3b9a81dd-97c1-4026-b630-3302728ea0ff,demo_env,wiz,virtualMachine,3b9a81dd-97c1-4026-b630-3302728ea0ff,2023-04-20 10:01:26.638326,null,Linux,"13.51.72.73,172.31.39.168",virtualMachine,"[""CVE-2022-37434""]",9.8,null,"The package `zlib-devel` version `1.2.7-19.amzn2.0.1` was detected in `YUM package manager` on a machine running `Amazon 2 (Karoo)` is vulnerable to `CVE-2022-37434`, which exists in versions `< 1.2.7-19.amzn2.0.2`.nnThe vulnerability was found in the [Official Amazon Linux Security Advisories](https://alas.aws.amazon.com/AL2/ALAS-2022-1849.html) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-37434) severity: `Critical`).nnThis vulnerability has a known exploit available. Source: Github [[1](https://github.com/ivd38/zlib_overflow), [2](https://github.com/madler/zlib/blob/21767c654d31d2dccdde4330529775c6c5fd5389/zlib.h#L1062-L1063), [3](https://github.com/nodejs/node/blob/75b68c6e4db515f76df73af476eccf382bbcb00a/deps/zlib/inflate.c#L762-L764)].nnThe vulnerability can be remediated by updating the package to version `1.2.7-19.amzn2.0.2` or higher, using `yum update zlib-devel`.",null,null,zlib-devel,null,3b9a81dd-97c1-4026-b630-3302728ea0ff,yum update zlib-devel,medium,P2,null,2022-10-13 13:14:53.685692,2023-04-19 15:35:40,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'92bd79b4-7f43-5600-998b-4a217951b908))))))~where~(_vertexID~(EQUALS~(~'05715b97-b854-58ef-8e79-a019c8717c8e))))),null,null
